company_name	industry	city
Foodies 3644	Renewable Energy	Malmö
None	Medical Devices	Göteborg
AutoWorks 3646		Malmö
NULL	Renewable Energy	Malmö
HealthSync 3648	Healthcare	Örebro
AutoWorks 3649	Technology	Helsingborg
TechNova 3650	Construction	Jönköping
TechNova 3651	Automotive	Örebro
Foodies 3652	Food & Beverage	Linköping
Foodies 3653	AI & Robotics	Linköping
BuildPro 3654	Food & Beverage	Malmö
Foodies 3655	Medical Devices	Uppsala
###	Automotive	Malmö
BuildPro 3657	Automotive	Helsingborg
FinTrust 3658	AI & Robotics	Malmö
TechNova 3659	AI & Robotics	###
GreenFuture 3660	Technology	!!Error!!
###	Finance	Stockholm
AutoWorks 3662	Renewable Energy	Jönköping
MediCare 3663	Automotive	Norrköping
FinTrust 3664	12345	Uppsala
RoboTech 3665	Medical Devices	Malmö
Foodies 3666	Renewable Energy	Uppsala
RoboTech 3667	Healthcare	Västerås
RoboTech 3668	Technology	###
HealthSync 3669	Healthcare	
GreenFuture 3670	Education	Uppsala
RoboTech 3671	Finance	Linköping
HealthSync 3672	Education	
FinTrust 3673	Construction	Uppsala
BuildPro 3674	Renewable Energy	NULL
	Automotive	Västerås
Foodies 3676	Technology	Stockholm
HealthSync 3677	Medical Devices	Norrköping
GreenFuture 3678	Medical Devices	Norrköping
FinTrust 3679	Automotive	Örebro
FinTrust 3680	Renewable Energy	Örebro
TechNova 3681	Finance	###
AutoWorks 3682	Healthcare	Jönköping
TechNova 3683	AI & Robotics	NULL
FinTrust 3684	Automotive	Örebro
HealthSync 3685	Food & Beverage	Uppsala
GreenFuture 3686	NULL	Örebro
###	AI & Robotics	Jönköping
NULL	Medical Devices	Linköping
TechNova 3689	Education	Linköping
HealthSync 3690	AI & Robotics	Norrköping
BuildPro 3691	Automotive	Jönköping
MediCare 3692	Construction	Norrköping
BuildPro 3693	Automotive	Göteborg
AutoWorks 3694	Automotive	Örebro
FinTrust 3695	Construction	Göteborg
TechNova 3696	Food & Beverage	Stockholm
12345	Finance	Malmö
FinTrust 3698	Technology	Jönköping
Unknown	Finance	Jönköping
None	None	N/A
Foodies 3701	Education	Jönköping
Foodies 3702	Food & Beverage	Örebro
TechNova 3703	Healthcare	Västerås
Foodies 3704	Education	Västerås
MediCare 3705	Healthcare	Norrköping
None	Food & Beverage	Linköping
BuildPro 3707	Technology	Norrköping
EduVision 3708	Medical Devices	Helsingborg
RoboTech 3709	###	Jönköping
BuildPro 3710	Finance	Norrköping
GreenFuture 3711	AI & Robotics	Örebro
GreenFuture 3712	Food & Beverage	Stockholm
AutoWorks 3713	Technology	Uppsala
TechNova 3714	Finance	Unknown
N/A	Automotive	Örebro
RoboTech 3716	!!Error!!	Norrköping
MediCare 3717	Food & Beverage	Jönköping
AutoWorks 3718	Renewable Energy	Malmö
EduVision 3719	!!Error!!	Linköping
FinTrust 3720	Medical Devices	Malmö
EduVision 3721	Technology	Linköping
GreenFuture 3722	Education	Helsingborg
FinTrust 3723	Finance	Uppsala
GreenFuture 3724	Medical Devices	Malmö
Foodies 3725	AI & Robotics	Malmö
EduVision 3726	Construction	Linköping
FinTrust 3727	Renewable Energy	Göteborg
RoboTech 3728	Renewable Energy	Uppsala
RoboTech 3729	Technology	Linköping
BuildPro 3730	Medical Devices	Västerås
EduVision 3731	Technology	Jönköping
Foodies 3732	Renewable Energy	Stockholm
TechNova 3733	Healthcare	Malmö
FinTrust 3734	Finance	Helsingborg
Foodies 3735	Renewable Energy	Jönköping
HealthSync 3736	Technology	Helsingborg
FinTrust 3737	Technology	
GreenFuture 3738	N/A	Örebro
HealthSync 3739	Construction	Uppsala
HealthSync 3740	Medical Devices	Göteborg
TechNova 3741	Healthcare	Örebro
Foodies 3742	NULL	Helsingborg
MediCare 3743	Education	Helsingborg
AutoWorks 3744	Food & Beverage	Örebro
HealthSync 3745	Renewable Energy	Helsingborg
BuildPro 3746	Healthcare	Jönköping
RoboTech 3747	Education	Uppsala
None	###	Västerås
EduVision 3749	Food & Beverage	Norrköping
GreenFuture 3750	Food & Beverage	###
RoboTech 3751	Healthcare	Örebro
MediCare 3752	Construction	FakeCity
GreenFuture 3753	Medical Devices	Jönköping
GreenFuture 3754	Finance	Helsingborg
FinTrust 3755	Construction	###
RoboTech 3756	Automotive	Västerås
FinTrust 3757	Medical Devices	Malmö
MediCare 3758	AI & Robotics	Norrköping
TechNova 3759	Technology	Helsingborg
FinTrust 3760	Education	Helsingborg
MediCare 3761	Automotive	Västerås
HealthSync 3762	Medical Devices	Jönköping
GreenFuture 3763	Construction	Malmö
MediCare 3764	Finance	Uppsala
HealthSync 3765	Healthcare	Uppsala
MediCare 3766	Healthcare	Västerås
GreenFuture 3767	Food & Beverage	Örebro
TechNova 3768	Automotive	Jönköping
!!Error!!	Construction	Linköping
BuildPro 3770	Automotive	Helsingborg
GreenFuture 3771		Helsingborg
BuildPro 3772	Food & Beverage	N/A
EduVision 3773	Automotive	Linköping
AutoWorks 3774	Healthcare	
GreenFuture 3775	Medical Devices	Malmö
FinTrust 3776	Automotive	Linköping
HealthSync 3777	Finance	Västerås
EduVision 3778	Renewable Energy	Örebro
HealthSync 3779	Construction	Norrköping
TechNova 3780	Renewable Energy	Linköping
FinTrust 3781	Education	Linköping
Foodies 3782	AI & Robotics	Göteborg
TechNova 3783	Construction	###
EduVision 3784	Construction	Linköping
FakeCity	Healthcare	Helsingborg
Foodies 3786	Medical Devices	Norrköping
EduVision 3787	Medical Devices	Göteborg
TechNova 3788	Construction	Göteborg
RoboTech 3789	Construction	Västerås
Foodies 3790	Food & Beverage	Stockholm
FinTrust 3791	Automotive	Linköping
GreenFuture 3792	Construction	N/A
EduVision 3793	Automotive	Jönköping
BuildPro 3794	Finance	Göteborg
TechNova 3795	Automotive	FakeCity
MediCare 3796	Medical Devices	Stockholm
RoboTech 3797	Food & Beverage	Västerås
TechNova 3798	Technology	Norrköping
RoboTech 3799	N/A	Uppsala
RoboTech 3800	Construction	Jönköping
FinTrust 3801	AI & Robotics	Örebro
TechNova 3802	Finance	Norrköping
GreenFuture 3803	Food & Beverage	Norrköping
!!Error!!	Food & Beverage	Uppsala
MediCare 3805	FakeCity	Uppsala
TechNova 3806	AI & Robotics	Stockholm
BuildPro 3807	Education	Jönköping
HealthSync 3808	Renewable Energy	Stockholm
TechNova 3809	Finance	FakeCity
EduVision 3810	Technology	Västerås
HealthSync 3811	Technology	NULL
TechNova 3812	Food & Beverage	Norrköping
GreenFuture 3813	Construction	Linköping
HealthSync 3814	Education	Göteborg
RoboTech 3815	Construction	None
FinTrust 3816	Food & Beverage	Malmö
GreenFuture 3817	Food & Beverage	Örebro
TechNova 3818	Medical Devices	Helsingborg
GreenFuture 3819	Automotive	N/A
Unknown	Education	Helsingborg
	AI & Robotics	Unknown
AutoWorks 3822	AI & Robotics	Helsingborg
EduVision 3823	Medical Devices	N/A
AutoWorks 3824	AI & Robotics	Stockholm
BuildPro 3825	Medical Devices	Jönköping
TechNova 3826	Finance	Stockholm
BuildPro 3827	Finance	Helsingborg
EduVision 3828	Construction	Norrköping
FinTrust 3829	Healthcare	Malmö
HealthSync 3830	Automotive	Linköping
FinTrust 3831	Automotive	Stockholm
GreenFuture 3832	Education	Stockholm
MediCare 3833	Finance	Göteborg
Foodies 3834	Construction	Linköping
RoboTech 3835	Medical Devices	Unknown
BuildPro 3836	Medical Devices	Uppsala
GreenFuture 3837	Education	Helsingborg
GreenFuture 3838	Renewable Energy	Linköping
MediCare 3839	Automotive	Örebro
MediCare 3840	Construction	Göteborg
EduVision 3841	Medical Devices	Göteborg
GreenFuture 3842	AI & Robotics	Jönköping
Foodies 3843	Healthcare	FakeCity
Foodies 3844	Medical Devices	Örebro
EduVision 3845	Education	Linköping
RoboTech 3846	Education	Norrköping
GreenFuture 3847	Automotive	Malmö
AutoWorks 3848	Education	Linköping
GreenFuture 3849	Finance	Göteborg
Unknown	Finance	Linköping
AutoWorks 3851	AI & Robotics	Helsingborg
FinTrust 3852	Renewable Energy	Helsingborg
AutoWorks 3853	Construction	Uppsala
TechNova 3854	Education	Helsingborg
HealthSync 3855	Renewable Energy	Jönköping
	AI & Robotics	Uppsala
GreenFuture 3857	Medical Devices	Göteborg
N/A	Healthcare	Västerås
Foodies 3859	Technology	Uppsala
BuildPro 3860	Technology	Västerås
TechNova 3861	Medical Devices	Linköping
Foodies 3862	Healthcare	Malmö
TechNova 3863	Technology	Örebro
AutoWorks 3864	AI & Robotics	Helsingborg
FinTrust 3865	AI & Robotics	Örebro
FinTrust 3866	N/A	Helsingborg
Foodies 3867	Renewable Energy	!!Error!!
AutoWorks 3868	12345	Västerås
GreenFuture 3869	Healthcare	Norrköping
Foodies 3870	Medical Devices	Malmö
HealthSync 3871	Construction	Göteborg
!!Error!!	AI & Robotics	Västerås
BuildPro 3873	Food & Beverage	Helsingborg
HealthSync 3874	Medical Devices	Uppsala
None	Technology	Helsingborg
Foodies 3876	Healthcare	Malmö
FinTrust 3877	Healthcare	Västerås
TechNova 3878	Technology	Helsingborg
GreenFuture 3879	AI & Robotics	Västerås
###	Technology	Uppsala
MediCare 3881	Automotive	Malmö
TechNova 3882	AI & Robotics	Uppsala
MediCare 3883	AI & Robotics	Jönköping
	Healthcare	Västerås
NULL	Automotive	Norrköping
FinTrust 3886	Renewable Energy	Uppsala
TechNova 3887	FakeCity	Örebro
12345	Healthcare	NULL
AutoWorks 3889	Technology	Malmö
FinTrust 3890	Automotive	Stockholm
AutoWorks 3891	Construction	Norrköping
AutoWorks 3892	Healthcare	Uppsala
FinTrust 3893	Finance	Västerås
AutoWorks 3894	Healthcare	NULL
HealthSync 3895	Food & Beverage	Norrköping
GreenFuture 3896	Renewable Energy	Malmö
EduVision 3897	Healthcare	Jönköping
TechNova 3898	Technology	Västerås
Foodies 3899	Automotive	Malmö
HealthSync 3900	Medical Devices	Linköping
GreenFuture 3901	Healthcare	Malmö
GreenFuture 3902	Construction	Linköping
RoboTech 3903	Education	Linköping
MediCare 3904	Renewable Energy	Malmö
BuildPro 3905	Food & Beverage	Helsingborg
N/A	Automotive	Stockholm
MediCare 3907	AI & Robotics	Göteborg
Foodies 3908	Food & Beverage	Uppsala
BuildPro 3909	Education	
MediCare 3910	Food & Beverage	Göteborg
EduVision 3911	Automotive	Uppsala
FinTrust 3912	Renewable Energy	Göteborg
TechNova 3913	Food & Beverage	Linköping
EduVision 3914	Technology	Malmö
GreenFuture 3915	Medical Devices	Örebro
N/A	Technology	Västerås
BuildPro 3917	Education	Jönköping
RoboTech 3918	Healthcare	Malmö
RoboTech 3919	AI & Robotics	Malmö
AutoWorks 3920	AI & Robotics	Helsingborg
MediCare 3921	Medical Devices	Linköping
Foodies 3922	Education	Stockholm
RoboTech 3923	Renewable Energy	Uppsala
RoboTech 3924	Food & Beverage	Jönköping
EduVision 3925	Technology	Uppsala
GreenFuture 3926	Renewable Energy	Norrköping
RoboTech 3927	Automotive	Uppsala
HealthSync 3928	Education	Norrköping
Foodies 3929	Finance	Malmö
GreenFuture 3930	Automotive	Örebro
FinTrust 3931	Construction	Västerås
TechNova 3932	Education	Örebro
MediCare 3933	Technology	Malmö
GreenFuture 3934	Technology	Göteborg
TechNova 3935	Renewable Energy	FakeCity
GreenFuture 3936	Construction	Malmö
EduVision 3937	Finance	Stockholm
GreenFuture 3938	Education	Uppsala
MediCare 3939	AI & Robotics	!!Error!!
MediCare 3940	N/A	Norrköping
RoboTech 3941	Healthcare	Örebro
TechNova 3942	Healthcare	
BuildPro 3943	Construction	Stockholm
MediCare 3944	Renewable Energy	###
RoboTech 3945	Finance	Göteborg
None	Education	Malmö
Foodies 3947	Automotive	Jönköping
HealthSync 3948	AI & Robotics	Göteborg
GreenFuture 3949	Medical Devices	Uppsala
RoboTech 3950	Construction	Norrköping
AutoWorks 3951	AI & Robotics	Örebro
	Automotive	Göteborg
HealthSync 3953	Healthcare	Malmö
Foodies 3954	Healthcare	Jönköping
TechNova 3955	AI & Robotics	!!Error!!
FinTrust 3956	Renewable Energy	Norrköping
FinTrust 3957	Food & Beverage	Malmö
EduVision 3958	Finance	Stockholm
MediCare 3959	Finance	Linköping
MediCare 3960	Medical Devices	Helsingborg
Foodies 3961	Medical Devices	Jönköping
RoboTech 3962	Food & Beverage	Helsingborg
HealthSync 3963	Education	Jönköping
AutoWorks 3964	Healthcare	
MediCare 3965	Medical Devices	Jönköping
FinTrust 3966	Renewable Energy	Västerås
N/A	Education	Örebro
12345	Food & Beverage	Linköping
FinTrust 3969	Education	Linköping
RoboTech 3970	Medical Devices	Västerås
EduVision 3971	Medical Devices	Uppsala
BuildPro 3972	Food & Beverage	Göteborg
RoboTech 3973	Automotive	Norrköping
BuildPro 3974	Education	Örebro
BuildPro 3975	Medical Devices	Linköping
Foodies 3976	Food & Beverage	Linköping
HealthSync 3977	AI & Robotics	Stockholm
Foodies 3978	Education	Göteborg
TechNova 3979	Food & Beverage	###
GreenFuture 3980	Automotive	Göteborg
BuildPro 3981	Medical Devices	Örebro
TechNova 3982	Food & Beverage	Västerås
HealthSync 3983	Automotive	Malmö
MediCare 3984	Renewable Energy	Göteborg
BuildPro 3985	Renewable Energy	Göteborg
AutoWorks 3986	AI & Robotics	N/A
GreenFuture 3987	Renewable Energy	Norrköping
GreenFuture 3988	Finance	Helsingborg
AutoWorks 3989	AI & Robotics	Uppsala
RoboTech 3990	Construction	Malmö
RoboTech 3991	Construction	Västerås
GreenFuture 3992	Finance	Norrköping
BuildPro 3993	Education	N/A
AutoWorks 3994	Medical Devices	Norrköping
None	Renewable Energy	Jönköping
###	AI & Robotics	Stockholm
HealthSync 3997	AI & Robotics	N/A
GreenFuture 3998	AI & Robotics	Jönköping
EduVision 3999	Automotive	Malmö
EduVision 4000	Finance	Örebro
RoboTech 4001	Food & Beverage	Norrköping
HealthSync 4002	Technology	Örebro
MediCare 4003	Renewable Energy	Örebro
AutoWorks 4004	Food & Beverage	Jönköping
Foodies 4005	Automotive	Jönköping
TechNova 4006	AI & Robotics	Malmö
N/A	Food & Beverage	Linköping
HealthSync 4008	Finance	
12345	Renewable Energy	Jönköping
MediCare 4010	Healthcare	Helsingborg
MediCare 4011	Construction	Jönköping
Foodies 4012	Healthcare	Malmö
Foodies 4013	Medical Devices	Uppsala
FinTrust 4014	Technology	Unknown
RoboTech 4015	Medical Devices	Göteborg
RoboTech 4016	Renewable Energy	Stockholm
AutoWorks 4017	Healthcare	Unknown
FinTrust 4018	Construction	Västerås
BuildPro 4019	Technology	Norrköping
FinTrust 4020		Norrköping
EduVision 4021	Medical Devices	Linköping
RoboTech 4022	Automotive	Göteborg
	AI & Robotics	Västerås
BuildPro 4024	Healthcare	Uppsala
	Technology	Linköping
GreenFuture 4026	Automotive	Malmö
AutoWorks 4027	Education	Västerås
GreenFuture 4028	Healthcare	Jönköping
MediCare 4029	Food & Beverage	Örebro
TechNova 4030	Finance	FakeCity
TechNova 4031	Automotive	Helsingborg
TechNova 4032	Healthcare	Örebro
RoboTech 4033	Construction	Stockholm
EduVision 4034	Food & Beverage	Linköping
EduVision 4035	Medical Devices	Norrköping
GreenFuture 4036	Finance	None
MediCare 4037	Food & Beverage	Linköping
FinTrust 4038	Technology	Uppsala
HealthSync 4039	Technology	Stockholm
HealthSync 4040	Education	Jönköping
FakeCity	Technology	None
BuildPro 4042	AI & Robotics	Uppsala
EduVision 4043	Finance	12345
RoboTech 4044	Renewable Energy	Unknown
RoboTech 4045	N/A	Göteborg
FinTrust 4046	Education	Helsingborg
FinTrust 4047	Construction	Västerås
GreenFuture 4048	AI & Robotics	Göteborg
TechNova 4049	Education	Uppsala
Foodies 4050	AI & Robotics	Örebro
HealthSync 4051	AI & Robotics	Stockholm
EduVision 4052	Finance	Helsingborg
EduVision 4053	Finance	Jönköping
MediCare 4054	Technology	Linköping
BuildPro 4055	Finance	Västerås
RoboTech 4056	Technology	Linköping
Foodies 4057	Healthcare	Stockholm
HealthSync 4058	Construction	Uppsala
MediCare 4059		Jönköping
EduVision 4060	Construction	Stockholm
MediCare 4061	Healthcare	None
Unknown	Education	Göteborg
Foodies 4063	Automotive	NULL
Foodies 4064	Food & Beverage	Göteborg
MediCare 4065	Renewable Energy	Stockholm
N/A	Finance	Uppsala
Foodies 4067	Technology	Helsingborg
BuildPro 4068	Renewable Energy	Linköping
BuildPro 4069	AI & Robotics	Norrköping
MediCare 4070	Medical Devices	Helsingborg
AutoWorks 4071	Automotive	Västerås
FinTrust 4072	Education	Jönköping
EduVision 4073	Finance	Norrköping
BuildPro 4074	NULL	Helsingborg
RoboTech 4075	Construction	Malmö
FinTrust 4076	Medical Devices	Linköping
FinTrust 4077	Medical Devices	Stockholm
FinTrust 4078	Construction	Stockholm
MediCare 4079	Construction	FakeCity
TechNova 4080	None	Stockholm
HealthSync 4081	Finance	Göteborg
HealthSync 4082	Technology	Västerås
FinTrust 4083	Medical Devices	Stockholm
HealthSync 4084	AI & Robotics	Örebro
TechNova 4085	Food & Beverage	Jönköping
Foodies 4086	Renewable Energy	Norrköping
FinTrust 4087	Technology	Jönköping
Foodies 4088	Food & Beverage	Västerås
GreenFuture 4089	Technology	Helsingborg
RoboTech 4090	AI & Robotics	Uppsala
Foodies 4091	Medical Devices	Jönköping
RoboTech 4092	AI & Robotics	Stockholm
AutoWorks 4093	Food & Beverage	Örebro
GreenFuture 4094	Medical Devices	Norrköping
MediCare 4095	Food & Beverage	Stockholm
GreenFuture 4096	Construction	Stockholm
GreenFuture 4097	Medical Devices	Örebro
MediCare 4098	Automotive	Stockholm
RoboTech 4099	Healthcare	Helsingborg
Foodies 4100	Education	Stockholm
FakeCity	AI & Robotics	Uppsala
AutoWorks 4102	Technology	Linköping
Foodies 4103	Renewable Energy	Västerås
Foodies 4104	Finance	Uppsala
MediCare 4105	Medical Devices	Örebro
EduVision 4106	Automotive	Linköping
HealthSync 4107	Construction	Jönköping
MediCare 4108	Healthcare	Linköping
FinTrust 4109	Automotive	Stockholm
MediCare 4110	Healthcare	Västerås
Foodies 4111	Medical Devices	Uppsala
TechNova 4112	Education	Linköping
RoboTech 4113	Medical Devices	Örebro
RoboTech 4114	Medical Devices	Linköping
BuildPro 4115	Medical Devices	Örebro
AutoWorks 4116	Technology	Helsingborg
EduVision 4117	Renewable Energy	Örebro
RoboTech 4118	Automotive	Jönköping
HealthSync 4119	Automotive	Örebro
GreenFuture 4120	Healthcare	N/A
BuildPro 4121	Renewable Energy	Stockholm
FinTrust 4122	Education	Västerås
HealthSync 4123	Medical Devices	Uppsala
GreenFuture 4124	Food & Beverage	Malmö
Foodies 4125	AI & Robotics	Örebro
Foodies 4126	Renewable Energy	FakeCity
MediCare 4127	Education	Stockholm
HealthSync 4128	Renewable Energy	Göteborg
EduVision 4129	Medical Devices	Uppsala
HealthSync 4130	Automotive	Örebro
MediCare 4131	Education	Västerås
Foodies 4132	Education	Uppsala
EduVision 4133	Finance	Linköping
Foodies 4134	Construction	Helsingborg
MediCare 4135	Construction	Malmö
AutoWorks 4136	Technology	!!Error!!
BuildPro 4137	Construction	12345
EduVision 4138	NULL	Norrköping
MediCare 4139	Renewable Energy	Stockholm
RoboTech 4140	Medical Devices	Unknown
EduVision 4141	Finance	Linköping
EduVision 4142	AI & Robotics	Jönköping
TechNova 4143	Construction	Örebro
FinTrust 4144	Renewable Energy	Helsingborg
GreenFuture 4145	None	Norrköping
MediCare 4146	Renewable Energy	Västerås
FinTrust 4147	Automotive	Linköping
MediCare 4148	Healthcare	Stockholm
EduVision 4149	Finance	Stockholm
Foodies 4150	Education	Västerås
HealthSync 4151	Food & Beverage	!!Error!!
RoboTech 4152	Education	Stockholm
BuildPro 4153	Food & Beverage	Västerås
FakeCity	Education	Uppsala
AutoWorks 4155	Construction	Göteborg
MediCare 4156	Renewable Energy	Linköping
MediCare 4157	Healthcare	Stockholm
FakeCity	AI & Robotics	Malmö
AutoWorks 4159	Food & Beverage	Linköping
MediCare 4160	Renewable Energy	Malmö
BuildPro 4161	Education	Örebro
Foodies 4162	Construction	Helsingborg
HealthSync 4163	Finance	Göteborg
HealthSync 4164	Renewable Energy	Jönköping
TechNova 4165	Medical Devices	Jönköping
BuildPro 4166	Medical Devices	Jönköping
12345	Unknown	Uppsala
GreenFuture 4168	Renewable Energy	Uppsala
FinTrust 4169	Renewable Energy	Örebro
FinTrust 4170	Finance	Helsingborg
MediCare 4171	Healthcare	Örebro
AutoWorks 4172	Automotive	Göteborg
!!Error!!	Food & Beverage	Malmö
AutoWorks 4174	Technology	Västerås
RoboTech 4175	AI & Robotics	Linköping
AutoWorks 4176	Renewable Energy	Örebro
12345	Renewable Energy	Stockholm
AutoWorks 4178	Renewable Energy	Malmö
12345	Healthcare	Malmö
EduVision 4180	Healthcare	Norrköping
BuildPro 4181	Technology	Linköping
TechNova 4182	Healthcare	!!Error!!
EduVision 4183	Education	Jönköping
HealthSync 4184	AI & Robotics	
EduVision 4185	Finance	Göteborg
Foodies 4186	Healthcare	Helsingborg
FakeCity	Construction	Jönköping
TechNova 4188	FakeCity	Stockholm
TechNova 4189	Food & Beverage	NULL
TechNova 4190	Renewable Energy	Jönköping
HealthSync 4191	Construction	Göteborg
FakeCity	Education	Stockholm
HealthSync 4193	Renewable Energy	Göteborg
BuildPro 4194	AI & Robotics	Norrköping
FinTrust 4195	None	Stockholm
HealthSync 4196	Automotive	Örebro
MediCare 4197	Healthcare	Norrköping
EduVision 4198	Automotive	Linköping
GreenFuture 4199	Technology	Stockholm
BuildPro 4200	Food & Beverage	Uppsala
HealthSync 4201	Education	N/A
MediCare 4202	Education	Helsingborg
EduVision 4203	Technology	Linköping
TechNova 4204	Education	Norrköping
TechNova 4205	Automotive	Västerås
FinTrust 4206	Automotive	NULL
FinTrust 4207	Construction	Helsingborg
HealthSync 4208	Finance	Linköping
TechNova 4209	Technology	None
Foodies 4210	Education	Uppsala
AutoWorks 4211	Construction	Linköping
EduVision 4212	Healthcare	Örebro
EduVision 4213	Medical Devices	Malmö
EduVision 4214	Education	Helsingborg
BuildPro 4215	Automotive	Malmö
Unknown	Education	N/A
FakeCity	Healthcare	Stockholm
BuildPro 4218	Technology	Örebro
TechNova 4219	Education	Malmö
12345	AI & Robotics	Göteborg
MediCare 4221	Healthcare	Jönköping
AutoWorks 4222	Technology	Stockholm
TechNova 4223	AI & Robotics	Uppsala
BuildPro 4224	Healthcare	Norrköping
Foodies 4225	Technology	Västerås
Foodies 4226	Technology	Norrköping
BuildPro 4227	Technology	12345
BuildPro 4228	Food & Beverage	Västerås
GreenFuture 4229	Education	Jönköping
N/A	Renewable Energy	Malmö
TechNova 4231	Technology	Västerås
MediCare 4232	Automotive	Västerås
GreenFuture 4233	Healthcare	Helsingborg
MediCare 4234	Finance	Stockholm
EduVision 4235	AI & Robotics	Göteborg
GreenFuture 4236	AI & Robotics	Göteborg
RoboTech 4237	Technology	Örebro
FinTrust 4238	Healthcare	Västerås
Foodies 4239	Finance	Västerås
	Construction	Linköping
HealthSync 4241	Construction	None
Foodies 4242	Construction	Jönköping
HealthSync 4243	Education	Stockholm
HealthSync 4244	Renewable Energy	Stockholm
HealthSync 4245	Medical Devices	Stockholm
EduVision 4246	Healthcare	Linköping
HealthSync 4247	Automotive	Örebro
EduVision 4248	Construction	Stockholm
FinTrust 4249	Medical Devices	Norrköping
BuildPro 4250	Finance	Helsingborg
HealthSync 4251	Automotive	Uppsala
EduVision 4252	Education	Uppsala
GreenFuture 4253	Technology	Uppsala
EduVision 4254	AI & Robotics	Uppsala
TechNova 4255	Technology	Västerås
RoboTech 4256	Healthcare	Jönköping
GreenFuture 4257	Construction	None
BuildPro 4258	AI & Robotics	Stockholm
GreenFuture 4259	AI & Robotics	Malmö
TechNova 4260	AI & Robotics	Jönköping
TechNova 4261	Renewable Energy	Jönköping
Foodies 4262	Automotive	Linköping
AutoWorks 4263	Automotive	Malmö
MediCare 4264	N/A	Norrköping
MediCare 4265	Healthcare	Linköping
###	Healthcare	Stockholm
HealthSync 4267	Automotive	Malmö
FinTrust 4268	Automotive	!!Error!!
###	Construction	Västerås
EduVision 4270	Finance	Helsingborg
MediCare 4271	Education	Uppsala
MediCare 4272	Renewable Energy	Jönköping
GreenFuture 4273	Healthcare	Linköping
TechNova 4274	Food & Beverage	Linköping
GreenFuture 4275	Education	Unknown
MediCare 4276	Automotive	Jönköping
RoboTech 4277	Technology	Örebro
FinTrust 4278	AI & Robotics	Linköping
HealthSync 4279	Technology	Jönköping
BuildPro 4280	Technology	Norrköping
AutoWorks 4281	Technology	Norrköping
###	Renewable Energy	Linköping
GreenFuture 4283	Healthcare	Uppsala
Foodies 4284	Construction	None
EduVision 4285	Medical Devices	Jönköping
Foodies 4286	Technology	Linköping
FinTrust 4287	Medical Devices	Malmö
N/A	AI & Robotics	Örebro
EduVision 4289	Healthcare	Stockholm
MediCare 4290	Construction	Linköping
TechNova 4291	Renewable Energy	Malmö
GreenFuture 4292	Finance	Uppsala
Foodies 4293	Finance	12345
RoboTech 4294	Construction	Örebro
Foodies 4295	Finance	Helsingborg
MediCare 4296	Renewable Energy	Helsingborg
FakeCity	Medical Devices	Linköping
BuildPro 4298	Education	Stockholm
12345	AI & Robotics	Norrköping
AutoWorks 4300	Education	Helsingborg
Foodies 4301	Finance	Malmö
AutoWorks 4302	Food & Beverage	Helsingborg
HealthSync 4303	Healthcare	Malmö
GreenFuture 4304	Technology	12345
EduVision 4305	Food & Beverage	Uppsala
TechNova 4306	Technology	Västerås
HealthSync 4307	Technology	Västerås
BuildPro 4308	Technology	Örebro
FinTrust 4309	Medical Devices	Jönköping
GreenFuture 4310	Construction	Helsingborg
AutoWorks 4311	Medical Devices	Norrköping
RoboTech 4312	Automotive	Uppsala
HealthSync 4313	!!Error!!	Uppsala
FinTrust 4314	Technology	Stockholm
FinTrust 4315	Renewable Energy	Uppsala
MediCare 4316	Finance	Helsingborg
BuildPro 4317	Automotive	Örebro
N/A	Medical Devices	Jönköping
Foodies 4319	Education	Norrköping
BuildPro 4320	Finance	Stockholm
HealthSync 4321	Automotive	12345
EduVision 4322	Medical Devices	Norrköping
Foodies 4323	Automotive	Uppsala
FinTrust 4324	AI & Robotics	Helsingborg
EduVision 4325	Automotive	Jönköping
FinTrust 4326	Medical Devices	Örebro
RoboTech 4327	Renewable Energy	Örebro
BuildPro 4328	Finance	Norrköping
!!Error!!	Construction	Helsingborg
Foodies 4330	Food & Beverage	Norrköping
TechNova 4331	Medical Devices	Malmö
GreenFuture 4332	Medical Devices	Örebro
12345	Technology	Uppsala
RoboTech 4334	Automotive	12345
MediCare 4335	Renewable Energy	Göteborg
RoboTech 4336	Medical Devices	Göteborg
BuildPro 4337	AI & Robotics	Jönköping
EduVision 4338	Education	Norrköping
HealthSync 4339	AI & Robotics	Örebro
GreenFuture 4340	Renewable Energy	NULL
12345	Healthcare	12345
MediCare 4342	Food & Beverage	NULL
MediCare 4343	Technology	
NULL	Technology	N/A
TechNova 4345	Renewable Energy	Linköping
TechNova 4346	Healthcare	Stockholm
TechNova 4347	Unknown	Helsingborg
TechNova 4348	Medical Devices	Göteborg
MediCare 4349	Automotive	Jönköping
TechNova 4350	Education	12345
TechNova 4351	Healthcare	Malmö
EduVision 4352	Renewable Energy	FakeCity
Foodies 4353	AI & Robotics	Jönköping
RoboTech 4354	Finance	Örebro
GreenFuture 4355	Finance	Örebro
AutoWorks 4356	None	Örebro
GreenFuture 4357	Renewable Energy	Stockholm
GreenFuture 4358	Healthcare	Göteborg
EduVision 4359	Food & Beverage	Örebro
AutoWorks 4360	Automotive	Helsingborg
Foodies 4361	Construction	Norrköping
RoboTech 4362	Automotive	Västerås
HealthSync 4363	Renewable Energy	Norrköping
N/A	Healthcare	Malmö
AutoWorks 4365	Automotive	Göteborg
