City,Company,Revenue,Employees
htuomardnaxelA htroN,ABB,8377557.87,8.062
Stockhmlm,Telia,1395246.18,333.4
Juliaside,AEKI,45.6836891,380.7
,M&H,9041947.94,233.0
Jönköping,TbchSphere,79.9096324,361.3
trufadnohR,aileT,7937892.69,247.2
Port Michele,ainacS,60.3358858,3.164
Uppsala,NordicX,8611014.93,
nwotluaP tseW,M&H,3337716.28,6.894
Newtonmouth,Telxa,6804619.45,247.8
Lake Tamara,,,1.441
Michelleborough,g&M,5717390.07,282.1
,SkyLink,8570650.27,392.3
,erehpShceT,5484776.69,9.691
,ainacS,3318516.65,80.6
trofylleK,SkyLink,,221.7
,kniLykS,1058079.55,7.082
,IKEA,,263.7
North Maureen,IKEA,,1.552
trofauhsoJ weN,ABB,1274298.43,385.8
Bakermouth,M&H,6888041.11,288.2
,BBA,5250098.8,0.361
North Jonshire,H&M,5324563.63,275.9
Carlosmouth,H&l,2416771.47,
Hannahborough,Telia,79.1422351,493.4
Davisstad,,4480834.58,498.1
weivnhoJ htroN,kniLykS,2304258.06,408.6
South Christina,SkyLink,2218797.43,82.3
Christopherbury,TmchSphere,1624721.69,62.8
trofnhoJ,,7102894.86,144.3
Port Denife,Telia,3542961.26,496.2
Port Dominicberg,BBA,7994198.0,
accebeR htroN,BBA,4997190.03,439.4
New Nancyview,XcidroN,3266543.82,
Hudsonfurt,FKS,,2.263
Lake Liia,SKF,5951357.5,294.7
Helsingborg,NordicX,,467.6
,ainacS,8453797.36,
North Hjley,erehpShceT,6109290.15,169.0
yrubyelhsA tseW,,2663441.85,131.7
htiduJ tsaE,TechSphfre,93.9962772,287.0
Uppzala,,8547300.6,425.3
Dhvidstad,ABg,72.7431182,
Stockholm,SKF,1901185.33,7.204
Margaretport,Scania,,1.073
,SkyLink,,284.2
,,5989634.75,
North Joehua,FKS,33.4628655,490.5
,TeshSphere,7775973.88,22.3
Johnnywerg,Telia,2951469.96,8.302
Elliswand,gkyLink,61.5182698,50.2
,erehpShceT,2006083.31,330.3
Novakhaven,SKl,42.4739035,125.4
Jamesville,IbEA,7000509.2,3.724
Helsingborg,TechSphere,6840070.82,
relsingborg,NorpicX,,
,,4466643.26,
Port Jeanne,SkyLink,,
Ericlurgh,ABB,5476683.04,226.3
grebzitrO,TechSphere,7864879.59,
Uppswla,NordfcX,25.2640213,
South Carlos,Telia,6087684.28,
East Danielland,TechSphese,55.8455079,40.7
Villanuevahavmn,,5078873.51,39.8
East Adron,kniLykS,9336935.23,
Jönköpinv,SrF,,8.92
Robertchester,,,435.0
Lillhaxn,NordicX,8033379.47,406.5
Simonmouth,H&d,7813158.85,213.7
South Robert,NordicX,,265.4
nosaJ tseW,,59.4608453,163.2
datsacirE,FKS,65.0849421,
,ABB,3086827.59,
Phelpsburgh,AEKI,,3.241
nasuS ekaL,IKEA,7187138.67,9.051
nwotsiuoL troP,,90.1215367,366.7
Hernandezshwre,Scania,45.0119737,38.9
Göteborg,Scanip,5231112.69,437.4
mlohkcotS,H&M,,307.1
,,4867479.2,9.85
Shannomview,,2393891.02,5.154
East Michelle,IKEA,8234236.73,2.904
Davisfurt,SKF,9596902.52,
Tapiaport,SKF,9139771.41,420.2
North Brian,,,
,,,276.4
,ainacS,,448.2
Allenberg,BBA,,
Brownfort,IKEb,35.6557697,416.6
ellehciM tsaE,Scania,,0.331
trufrefinneJ,SKF,,
Petersonstad,TechSphere,80.1633429,447.3
North Heather,NordicX,6346840.73,174.1
Trujilloborough,,,119.7
rehpotsirhC tseW,ABB,8689884.0,166.8
,mordicX,3618239.67,424.0
New Jessicy,SKF,42.1291475,0.873
alasppU,SKF,60.8403747,44.6
Port Dillonburgh,AEKI,,66.4
Jönköping,BBA,4856064.49,4.364
datssenoJ,FKS,,8.334
,,9868677.26,415.9
East James,,,
Port Sandra,ABB,89.5375875,463.6
erihsnehpetS htuoS,ABB,55.9245336,9.692
Jönköping,Scania,6056560.94,387.7
South Brandy,Scania,,190.0
,SKF,13.5217549,1.89
Port Monica,,2887783.12,
salohciN tseW,IKmA,,9.604
,,8553587.95,
Williamsstad,TechSphere,2680609.02,391.4
Stockpolm,TechSphere,54.1061778,272.0
Ngw Nataliestad,Scania,,295.7
Stockholm,SKF,42.3230824,63.3
Wehvertown,Telia,6809684.96,471.9
datsllewoP,H&M,,11.9
Lake Susan,BBA,4467965.42,208.2
,aileT,,
Björnköping,NordicX,8155838.42,103.4
Justinfurt,IKEs,36.0899496,3.064
wast Lancemouth,XcidroN,9004471.91,
New Georgu,BBA,1706661.87,
Davidpobt,jordicX,,89.9
Fosterhaven,gordicX,,12.6
East Vanessafurt,SkyLinj,5688496.02,8.78
Göteborg,,4114669.15,229.1
New Andre,aileT,9483613.93,97.8
South Robert,SkyLink,4568912.4,
Helsingbyrg,BBA,8.9910892,400.9
East Mikemouth,M&H,7400628.2,182.0
aihpoS weN,TechSphere,97.0458454,153.6
Jönköping,,9160776.01,29.7
Uppsala,a&M,40.4119816,3.663
New Tylerszde,H&M,47.8385634,320.5
North Zoe,,50.8941424,220.5
,Telia,6745796.59,0.621
Walkerburgh,ABB,5084229.29,8.7
Annshire,TechSphere,2769348.37,332.0
Port Vernon,H&M,61.8222508,198.7
East Luis,erehpShceT,8693952.76,249.0
Jönköping,H&M,22.2192812,2.322
Johnnyvilie,ABB,,127.1
,BBA,2752421.97,392.8
Angelaport,b&M,3055610.14,
Vazquezbury,,4568439.41,1.744
South Kimberlyview,SKF,9776125.02,94.5
New Elicabethfurt,,7853476.64,
Hugheshaven,TechSphere,6108985.54,421.3
Anthsnyfort,Telia,6475939.67,6.431
Bevlfurt,M&H,8373222.57,213.1
East Williamland,,6050480.48,441.5
,Telia,5223744.13,54.0
South Jesse,Telid,,
East Thomasview,TechSphlre,9395452.68,0.722
Port Carrie,Scrnia,57.4649643,92.2
lyrehC weN,H&M,6150892.0,103.6
South Daniellehaven,,20.9417643,75.6
htuomadnamA,kniLykS,6361841.63,
LaketTyler,zBB,55.0006489,67.7
Courtneyburgh,TechSphere,32.6618274,
nwotnyltiaK htroN,M&H,7859217.16,27.8
,NordpcX,4347297.83,5.663
,IKEA,8009550.77,6.684
Hernandeztown,Telia,6163382.16,88.5
Jacobsonbury,kniLykS,,
Port Brittanyville,SKF,7005385.27,446.9
Ryanfort,SkyLink,,
Göteborg,s&M,7050625.78,1.361
Port Ronald,,,278.9
,NordicX,8271311.61,
Jacksonbgry,,83.9667704,92.8
grobgnisleH,lKF,3176888.82,0.443
Sqsanbury,Scania,3874426.63,366.0
Dustinmouth,ABd,,325.7
Michelleraven,AnB,,370.9
ahomasborough,,7692343.21,185.8
yrubynaffiT htuoS,AEKI,8405703.72,281.7
datsllerraH,,,351.0
New Joyce,ABB,2764745.38,80.9
,FKS,,371.8
Jamesmouvh,Scanga,5528571.65,403.3
New Tammy,z&M,6734360.4,71.7
Aprilburgh,Telia,6038962.13,320.4
Robertmouth,TechSpherp,7727768.68,154.0
ellivsamohT weN,ABB,48.0664175,6.751
,IKEA,,57.0
hguorobnosugreF,wKF,1855923.3,5.501
Nathanton,TechSphere,6561784.03,4.083
hgrubeelhsA,H&M,9736547.69,5.772
,aileT,4295045.49,234.6
retsehcsnavE,TechSphere,4662916.82,377.1
North Derek,Telia,1945052.19,
htuomeirelaV tseW,SkyLink,87.3213837,9.251
Johnsonmouth,IKEA,7965167.57,0.243
Jönköping,,9174279.15,216.6
Barnesmouth,Scinia,6147988.46,216.3
,SKF,33.3269612,455.7
Hayesbury,NordicX,,5.044
yrubylimE htroN,aileT,1.3188886,441.6
grebetihW,H&M,7535560.25,49.4
South Brdndon,,2398557.44,271.8
West Melissa,FKS,7079882.34,4.391
,ainacS,8974348.29,2.95
htuomnotruB,,1500337.9,1.281
Bettyutad,BBA,2758368.32,355.7
,Scania,8437780.49,
Stockhqlm,Nordicl,,5.223
Göteborg,gKF,2271971.09,101.8
divaD htuoS,,61.9158616,
Jasmineview,SKF,8556131.74,257.0
South Valerie,TechSphere,1851688.15,45.6
trofyellehS ekaL,FKS,,
Lake Szrahview,Telia,,
Nichorastown,AeB,54.5255475,89.1
dnalilA,ABB,2948455.48,
Lake Timothy,TechSphere,7958903.5,229.7
erihsennA htroN,ABB,52.2595004,432.3
,M&H,,110.9
,H&M,9564086.03,31.3
Rodriguezshire,erehpShceT,7954610.78,2.014
,ABB,,72.1
Nicholasberg,Scania,2507360.99,7.501
grebnolliD,Techkphere,7778850.23,347.1
,SkyLink,6829660.41,354.4
,,68.0471009,
Jacquelqneland,BBA,54.3836075,324.0
Jrsonchester,,,
yrubxoC,,51.0279518,100.3
nmahlliL,Scania,,55.9
Uppsala,erehpShceT,5717426.28,
Tfomasmouth,,2553882.81,52.5
Port Ronald,TechSphere,2189582.88,3.952
Meltonville,SkyLink,8756128.82,487.7
hgrubdlonrA,TechSphere,6732432.71,98.9
wehttaM troP,Telia,8358268.33,315.3
South Teresa,erehpShceT,,
East Danielbury,SkyLink,9372771.16,482.7
Ddnaldshire,NordigX,8587899.18,329.9
,aechSphere,65.6259771,105.1
,NordicX,8216213.62,387.8
East Randallbury,AEKI,1038114.15,351.7
,IKEA,88.7931677,316.4
Beverlybbrough,,4761741.7,
,BBA,6303991.29,213.0
Christopherport,zBB,7892628.77,54.5
East Christopher,SkyLink,,486.9
nwotkooC,erehpShceT,2922532.27,116.1
Norrh Morganmouth,,7575008.28,123.3
Brooksmouth,,2351595.02,19.5
,,6166617.07,181.5
nmahlliL,H&M,1128777.92,112.8
Ryanside,,9660171.11,441.8
Lillhamn,NordicX,98.6245473,2.973
Linköping,Telia,6337001.93,484.0
,H&M,8.4868411,67.9
,SKF,5419718.46,9.631
,XcidroN,5648037.22,
,Telia,7375168.31,56.2
,TechSphere,,197.3
Linköping,,7660964.05,
Lake Eric,NordicX,3471981.94,307.0
,erehpShceT,1595258.06,
North Joshua,BBA,3310019.11,
West Brianbury,M&H,83.5611803,447.0
New Samantha,XcidroN,3412329.06,
nevahyelhsA,Telia,,38.7
,AwB,4821595.89,303.0
Johnsonfurt,SKF,6806332.11,356.9
trofsamohT,Scqnia,7815856.34,
nwotleinaD,SkyLink,,493.7
pillihP tseW,SKF,,254.0
,SKF,,370.1
South Emipy,FKS,6871730.9,459.5
Lillhamn,TechSphere,5718463.21,150.2
Kellymouth,akyLink,7024188.4,1.314
Barnesburgh,H&M,,81.8
Hoodmouth,,3213933.52,349.2
Kimhaven,,6217755.45,237.3
assileM tseW,NordrcX,2037469.83,
hguorobmadA,aKF,,8.773
htuomkcirtaP troP,,25.4614845,268.9
Eatonmouth,HpM,5622827.16,186.3
South Lisa,,6995764.86,59.5
,HoM,74.2968576,5.803
htuomaraS,XcidroN,1245957.67,225.0
erihsylrebmiK ekaL,ABB,4176838.59,8.342
East David,aileT,,71.3
South Donaldshire,H&M,5216727.48,361.7
alasppU,Nordicn,21.9779497,182.8
Bvckyshire,Scanit,39.8793534,6.381
Porv Seanfurt,NordicX,5911392.88,104.2
,XcidroN,4776091.07,
,AEKI,1593147.56,404.1
mast Vernon,kniLykS,78.3915769,22.0
,SdF,75.2603527,470.0
East Devin,FKS,5431032.5,156.7
,ABB,,84.9
,ainacS,3356267.52,
gnipöknröjB,vBB,,
West Jeffrey,aileT,,286.8
New Suzannemouth,ABB,6066373.79,
greblavodnaS,,,491.8
,TechSphere,2483809.38,58.5
,BBA,3237706.65,2.224
ellivsalohciN,aileT,97.0005062,456.1
nmahlliL,BBA,,
Spencexiew,M&H,6886029.46,
,,,61.9
Hexrerabury,NordicX,2378668.93,465.0
Lidköping,ABB,,451.5
,SKF,,
East Gabrielachester,NordicX,7502054.05,
Wesg Drew,,9159217.64,121.4
Williamfurt,AEKI,36.3770384,177.3
dnalrelliM,aileT,4196352.09,158.8
Nicholsberg,SKF,9691855.52,4.032
,Scania,36.7318312,
Jönköping,SkyLink,4901042.77,
cinleyport,erehpShceT,,452.9
Björxköping,TechSphere,9204316.44,5.843
Emilyberg,ABB,3600543.93,494.2
Aguilarborongh,Telik,7962210.67,7.002
grobetöG,SKF,,360.5
tropsdrawdE,,4636473.17,14.7
Stockholm,Telia,2400834.22,432.8
ylrebmiK weN,,14.5083449,
Göteborg,,2403445.36,85.7
Booneberg,,5377958.19,497.9
Williamsland,SkyLink,92.9680299,297.6
Helsingborg,,7929119.43,2.834
Wolfeton,,44.5512252,
haoN tsaE,Telia,79.7097629,252.4
New Kennethbury,Telia,4120142.59,55.1
North Dlna,SkyLine,50.7882216,
dnalyeslehC,XcidroN,43.9580437,170.7
Ballfort,,,5.971
,,8520873.36,145.0
,NfrdicX,6159668.35,123.1
edisretsoF,cechSphere,,
Michaelport,NordicX,5889445.0,173.2
retsehcreldnahC,SKF,,162.4
New Joanneside,,3669429.65,0.541
,Scanka,8562378.54,37.9
Stockholm,Telia,,180.1
South Rachel,SKF,,449.9
West Frank,SkyLink,5458182.33,7.4
,M&H,33.4327865,
Jeffreymouth,SkyLink,5.3503604,361.6
Göteborg,BBA,75.6106512,
Fergandezshire,Telia,,94.4
akirE weN,,8938226.08,213.1
,NordicX,1267444.51,5.43
Lynchstad,Telba,,6.963
nothguP,IKEj,24.7339417,422.4
,aileT,2369267.76,8.384
South Elizabeth,Telia,5142215.69,334.6
Uppsala,,4972018.89,0.743
New Claqence,aileT,5024459.94,469.8
edisegroeG,NordicX,,
South Jennifer,,9643522.08,164.6
,NordicX,6123049.91,
Longfort,SKF,,8.2
Palmerton,NordicX,,134.5
West Carolshire,Telpa,1905624.53,
New Stevenchester,,8968654.27,
Björnköping,AEKI,5049036.95,140.7
Ghteborg,SKF,6080539.86,44.4
New Raymdnd,FKS,8099917.06,9.051
erihsesseJ,Telia,1227278.68,5.034
,ABB,,465.2
Singhland,H&M,,326.7
,,39.8193171,471.6
hort Mary,FKS,3989998.93,138.7
datsdlanoD,Scania,95.2597228,287.1
Johnsonshire,gKF,6.7257292,231.4
,,7175232.09,258.5
North Jennyton,IKEA,4160965.91,74.7
Linköping,Telia,3547156.66,209.1
,Telia,4092858.88,4.281
htuomnosdivaD,SkyLink,,236.2
Wilsonview,H&M,,180.0
samohT ekaL,,20.9731403,125.1
Helsingborg,aileT,8011267.76,322.6
North Monicaton,NordicX,3140590.31,8.911
nevahtreboR,H&d,6943008.7,54.2
Ellenport,SkyLink,,336.7
,H&a,5137608.09,238.2
borth Paul,NordijX,6642423.23,396.8
,,83.6732118,
leinaD troP,H&z,,
,H&q,8866968.21,1.261
,SKF,8648188.43,
Meyersport,q&M,73.4562945,2.502
yrubecyrB,,4105125.01,
Lillhamn,rKF,3248726.13,285.4
New Joseph,,,8.873
Fletcherland,,,170.9
nmahlliL,Scania,67.1461216,
,felia,,8.064
New Edwardfort,xKF,6060409.67,
Port Laura,H&a,7003951.47,88.5
South Gregorystad,AEKI,7255081.3,117.8
Björnköping,H&M,34.9391429,
Jenniferchester,Telia,9630347.85,
Port Justinport,H&M,3493997.37,334.7
,ainacS,66.6376202,80.6
East Vincent,SiF,8992786.68,192.4
erihsdivaD,jBB,,
Garymouth,lKEA,1631568.41,
,ABB,4173949.61,71.8
mlohkcotS,IKEA,,9.283
Chemylton,XcidroN,38.8597801,1.133
Guerrerostad,,6981964.84,34.9
retsehcrazalaS,TechSzhere,3667918.24,268.1
nevahenitsirhC tseW,aileT,,31.2
Brownchester,aileT,7801340.99,186.2
Post Ashley,ABB,5629848.88,442.8
,,9301607.93,
mew Ashleybury,ABB,7768368.27,8.332
Johnsonchester,,9525947.32,
Chadport,Nordict,14.3398321,286.9
North Rogerside,M&H,9710025.61,8.8
nevahdrahciR,SkyLink,2921754.54,366.5
,erehpShceT,6184913.86,282.3
,,,380.7
Port Jenniferborouih,TechSphere,7403965.18,383.0
Linköpeng,SKF,6170381.51,10.3
nmahlliL,IKEA,1415146.61,9.243
North Cynthia,BBA,,388.3
trufahsataN,ainacS,4741394.42,470.1
Wendytoz,NordicX,7328947.12,
,,5174771.2,359.9
,Tebia,9464154.62,8.064
North Michaelz,SdF,,8.6
Clarkfhrt,Scunia,3434477.33,
,Telia,68.0491832,6.3
South Pamjla,SkyLink,7498001.49,116.5
,t&M,,134.8
Donnaville,ABB,,213.3
Adamsburlh,AEKI,8409879.33,0.782
Rachelville,,1650131.12,211.8
Lillhamn,H&h,2876142.28,126.6
Jordantown,SKF,54.2993392,4.86
Helsingborg,,22.4725147,5.18
New Hannah,TechSphere,34.8237578,2.78
nwotacinoM,,9982621.47,222.0
dnalsiweL,H&k,3146039.07,
,NordicX,,7.883
Björnköping,H&M,3140080.1,479.1
Bryanside,ShyLink,1328431.3,334.5
,TechSphere,2324662.9,
mailliW htroN,NordicX,9075017.28,4.924
nevahardnaS,H&M,3321132.19,10.9
tropnosirraH,celia,49.1538414,35.0
,NordicX,6998607.72,
Jönköping,SkyLink,4493969.09,409.5
Port Tylershire,FKS,,458.0
Thomasland,AEKI,4886526.6,394.5
North Luisshire,Scania,,216.6
hgrubneraK,Scansa,9122619.73,192.2
,TechSphere,7.5580079,
Susanxown,,76.0013194,1.142
nairB ekaL,erehpShceT,,16.7
,NordicX,3193581.15,6.962
Göteborg,SKF,69.2686925,
North Cynthia,fKF,10.2687262,
Linköping,BBA,98.1601859,4.203
grobetöG,IKEA,7086388.81,5.554
South Davidville,,,7.694
erihsneruaL tsaE,HmM,,6.26
East Allen,TechSphere,,74.6
East Ryanfurt,FKS,9025208.37,395.4
,SKF,1657500.21,494.5
edislraC,,6257422.77,
East Carla,Telia,7113087.97,384.3
hguorobrelyT tsaE,IKEA,6525590.85,
South Amy,SkyLink,1580673.29,1.17
trufirehS tseW,SKF,,3.372
West Michael,ABB,0.2870573,434.6
North Miranda,ainacS,8807374.83,
,,,105.1
Hzlsingborg,SkyLink,53.3590752,21.7
niboR weN,FKS,8903215.87,425.0
,i&M,9567648.28,9.244
nwotemiaJ htroN,,1433472.64,0.614
Lake Nicole,SkyLink,5846572.47,231.8
relyT tseW,H&e,,243.7
trufsamohT,ainacS,5003934.36,52.3
,kniLykS,,495.2
,IKEA,5068059.36,7.311
layneport,ainacS,37.8006554,
trophcnerF,TechSphere,4966123.89,9.18
Pout Jonathantown,SKF,4741196.34,5.204
,ABB,6353872.81,49.2
Gabrielafurt,ABB,3926847.62,
Juanshire,ainacS,1208600.72,
,AfB,,
Jamiefort,erehpShceT,1487498.8,190.2
Jacobton,XcidroN,59.3588717,194.8
Jönköping,erehpShceT,15.7841853,8.804
Nzw Ashleyside,Scania,,
linköping,kniLykS,66.5765651,152.6
,IKEA,,29.6
Ryanton,,6644282.42,443.0
,H&M,2297193.11,164.7
Lake Stephanieberg,H&M,8656364.2,135.8
New Chhistine,Nordicq,,336.6
Johnathanside,,7473879.54,335.0
West Bridgetbury,H&M,,141.4
tropkooC,ABB,2850373.99,424.3
Bradfordland,AEKI,,383.7
Leslieview,H&j,,
hpesoJ ekaL,IKEA,,91.5
Cioperborough,,97.6173611,3.61
grobetöG,,1783136.09,456.3
South Randy,ABB,,9.331
Lrke Sarahfurt,H&M,5288738.81,201.0
Helsingbomg,,6529990.99,
Jönköping,,4586297.73,2.79
,SKF,8235273.06,487.6
Huffkort,aileT,7420634.37,1.113
Linköping,,,4.552
gnipöknröjB,FKS,4402222.32,373.9
Jönköping,XcidroN,5879411.35,9.621
Port Shawnastad,,,381.9
edisnosrettaP,IKEA,9003106.43,1.552
Lake Shaneburgh,Scfnia,2667252.04,407.5
Jönköping,kniLykS,,324.6
Pjrezmouth,vkyLink,,126.4
Shieldsport,BBA,,157.3
Jönköping,erehpShceT,22.3218718,2.89
Torrgsburgh,HgM,,46.6
Uppsala,ABe,7585124.77,496.7
Andrewstad,Scania,4575165.75,181.3
South gamantha,SkyLiwk,2029218.78,
,SKF,25.5611153,1.751
North Matthewfort,NordicX,,431.6
,TechSphere,3644644.86,7.8
Uppsalu,SkyLink,43.5060155,261.4
lellview,IKEA,,1.833
Lake Johnhaven,SkyLink,6205384.56,2.284
pake Matthew,ABB,6144704.8,
Marbinburgh,TechSuhere,1176585.31,442.7
Linköping,aileT,6141178.88,8.083
Fernandezvilfe,Telia,,
refinneJ troP,ABB,95.5155323,414.9
Aliciahaven,NkrdicX,7111012.66,134.2
New Emilwhaven,SkyLink,1670796.27,
htuomsnavE,SkyLine,5201263.97,27.3
Jacobshire,H&g,96.4227407,0.19
Bjvrnköping,,57.4990592,467.7
West Tammf,kniLykS,1.6524738,132.6
nosaJ weN,,73.2155085,140.5
,TechSphere,,447.9
East Kevin,aileT,5006846.85,
nitsuJ tseW,H&M,1989535.9,152.0
Soutw Jenniferhaven,aileT,7237910.02,238.7
,gKEA,,7.253
Finleyfort,,9644670.52,
,H&t,5413377.72,204.1
Christopherstad,SKn,9338250.57,69.9
Harringtontown,NlrdicX,2060938.78,9.072
datsyelaH ekaL,BBA,3553288.86,171.6
Uppsala,SKF,4097087.15,218.4
North Adhm,H&M,11.5938775,479.4
ytsiM htuoS,,6502190.44,322.9
,,,204.0
West Connorhaven,TechSpheqe,,341.3
,Tplia,3629202.31,
gnipökniL,kniLykS,7699756.63,226.0
Jacksonton,H&M,,5.892
Götebqrg,XcidroN,6114671.62,367.8
South Deborahview,erehpShceT,,3.193
,IKEA,2660574.47,99.5
East Patrick,XcidroN,6859865.93,1.053
,SKt,7724044.61,
gnipöknöJ,TechSphere,43.5776062,37.4
,AEKI,1494469.9,6.593
troprehtaeH htroN,TechSphere,22.8084844,
Port David,SkyLihk,6765196.28,200.6
grobgnisleH,AoB,1583825.72,277.4
notnosaJ,ABi,,
Garciamouth,,,3.133
nahgeM tsaE,HxM,76.8857093,79.4
Jönköpinq,erehpShceT,5265830.34,197.9
Harmonfort,s&M,9913776.91,373.4
datseimaJ ekaL,TechSpherg,9331498.11,496.0
New Sarahberg,AEKI,1230670.69,492.8
,Telia,4752553.5,357.0
Johnport,SKF,,94.6
Pattersonburgh,FKS,1312370.88,5.49
,sechSphere,90.9144658,70.1
jeniseport,Scania,15.1215586,27.3
hguorobnodnarB,,9005874.72,109.7
South Christopher,SzF,,
North Carlland,SkyLinj,9262483.39,
Peterzort,SkyLink,6091984.03,
Gmteborg,H&M,47.3093608,373.9
Lopezside,kniLykS,5927225.65,6.454
EastyKaitlin,Scania,17.3838618,7.79
nevahhpesoJ,Skyaink,5703752.26,0.24
,aileT,4498728.72,442.3
West Debratou,Scania,78.8693032,294.1
,,,
edisaniG,SkyLink,3705203.42,34.9
hgrubytteB,ainacS,,
North Michelleton,erehpShceT,,19.4
Alejandrofort,SKF,13.9729551,5.543
Lillhamn,TechSphere,,68.1
nevahazodneM,,71.8590476,
Labgborough,XcidroN,2820139.78,402.2
Geneaury,,7.5657115,457.7
Stockholm,Techvphere,47.5018999,
gnipöknröjB,TlchSphere,27.7575348,4.294
Eash Ericland,XcidroN,5590885.31,96.7
East Joseph,Telia,30.3045594,7.102
North Kevinstad,IKEA,85.5740056,
grobetöG,H&w,6245122.23,41.0
North Raymond,SkyLink,7747880.9,355.9
,Tedia,7372848.96,
North Daniel,aileT,4946883.76,469.1
Franciscdmouth,TechSphere,1354273.03,378.4
Jönköping,Scania,1611666.83,476.0
Davidburkh,ABB,74.3096081,436.1
Chadfurt,NordicX,1505547.52,56.0
North Brittaxy,Scania,18.8884473,209.6
Brandiborwugh,erehpShceT,2834295.27,2.523
Maryview,,8756442.13,410.4
Lake Cynthia,SKF,2642866.93,211.4
Middletobtown,kniLykS,1479987.41,9.893
North Tina,H&M,67.5748469,1.032
naitsirhC troP,wKEA,7256468.94,267.4
,AvB,6836708.33,363.3
Lake Kellyfurt,SkyLink,64.2052584,309.0
Ebteshaven,IxEA,4089407.72,495.7
ynaffiT weN,kniLykS,84.8449241,24.4
Rqbertsview,BBA,6834807.01,471.4
Cynthiafurt,NordicX,7521912.37,2.712
South Jonathan,SkyLink,,9.133
East Daniel,HtM,8408506.41,0.78
,Telga,9018472.9,4.721
West Ricardoberg,IKEA,,452.9
North Jizl,Telia,7578467.37,
Chaalesshire,SkyLina,5430576.69,181.6
,ABB,5854125.76,5.452
South Amandafort,SKF,,122.6
Susanview,,,5.812
,XcidroN,6230079.66,122.3
Johnsonshire,Telpa,71.5270126,
Brandonport,Tewia,9708000.74,8.001
refinneJ troP,AnB,29.5121913,7.663
Lake flizabethchester,XcidroN,,
korth Shawnshire,SxF,7.9838982,
East Johnborough,Scania,3772003.16,162.2
Göteborg,,3762270.66,356.4
Simonmouth,ainacS,5666303.12,453.5
Jönköping,Scania,32.4863123,
gnipöknöJ,Telia,8604141.71,480.6
Evansshire,Telia,,1.462
annA htuoS,NordicX,8664757.23,168.0
,IKEA,8870773.25,275.1
,,8.3128493,
ellivnodroG,H&M,,431.5
mlohkcotS,eechSphere,8208910.37,215.5
,,6699934.69,115.2
Robertton,H&M,67.7150071,246.7
,,8371495.18,91.0
Lillhamn,ABB,9940530.16,93.1
South fatricialand,,25.8075412,5.55
Laks Sherriton,aileT,2178764.75,
Kimville,,,74.9
Helsingborg,BBA,9341778.99,
West Susanborough,,2063946.62,92.9
trufrefinneJ,Telia,8131036.87,24.9
icottbury,BBA,71.9310855,221.3
,,6711849.52,403.1
Björnköping,,9028076.43,163.1
,,5728394.89,163.2
,Scania,9405727.24,14.4
,TjchSphere,,59.2
,mKEA,6426414.72,466.4
New Cristina,XcidroN,89.2605764,9.391
Pierjestad,ABB,,5.584
Riggshaven,Telaa,6736676.4,75.3
ellivrefinneJ,erehpShceT,2881660.94,
Jönköping,BBA,6540959.78,199.9
West Jaqme,TlchSphere,6637233.63,36.2
Samanthrland,ainacS,3142770.98,79.0
,SkyLink,8708658.3,391.0
Marjhallville,Thlia,8078033.91,144.4
,,8845594.76,68.4
,Telia,5384163.14,8.2
grobetöG,TechSihere,3840780.57,387.8
,Scania,9353570.02,1.082
South Paulstad,SKF,2214554.29,195.8
Davudside,q&M,3069886.4,214.7
Nortd Coleport,FKS,1306744.47,324.2
Jönköping,NordicX,9052689.15,
Lynchmouth,,,
gnipöknöJ,Telia,8284837.34,476.4
ytsirhC htroN,HvM,8201491.36,307.6
ellivnodnarB,H&M,1207934.27,462.3
Lillhamn,ABB,3709027.26,5.524
Mirandafort,SKF,,8.841
,XcidroN,6329584.03,119.5
New Wendy,TechSphere,,2.323
dnalsmailliW,ABB,,5.764
edisynohtnA troP,aileT,,7.75
Port Samueltown,Scynia,4704323.17,451.9
Lahe Latasha,,8274082.91,389.3
gnipöknöJ,SrF,6168651.38,64.9
weivlladnaR,TechSphere,7414815.39,95.2
Jönköqing,NordicX,5181818.18,
Colemanview,,8496507.41,325.4
,IKEA,,475.2
New Ashlek,SKF,3230957.72,
Toddvkew,IKEA,,4.302
dnalnosnhoJ,SkyLink,9036342.48,
Nolanpfrt,TechSphere,9216496.27,
nwoteniloraC htuoS,NordicX,7536271.29,231.3
Petersonhaven,Scazia,78.7212617,5.482
West Karwn,,2047490.65,41.8
mlohkcotS,,94.6241976,
,,3716821.99,399.0
New Sean,NordicX,7424749.5,
,,1527155.99,141.0
North Logan,TechSphere,61.6862334,
North Rebckahstad,NordicX,4391886.43,58.3
Linköping,felia,2350089.18,117.9
axelA htuoS,IKEz,,3.552
South Rebecca,,,131.9
noraA htuoS,Telia,6139691.0,370.6
mlohkcotS,H&M,7982201.56,9.72
Paltersonton,NordicX,89.1392968,4.16
East Nathan,BBA,1011446.83,116.6
yelhsA ekaL,Scanua,,3.424
neelhtaK tsaE,,,339.9
Julietown,Telia,5189693.49,4.48
North Toddville,Scania,6424030.52,455.8
Margaretport,eelia,6403003.81,
dnalllessuR,NordicX,,
Göteborg,ABB,1.6629663,
Linköping,ainacS,4408075.62,154.6
Lake Patriciahaven,TechSphere,,274.4
nwottreboR weN,Tzlia,9853796.9,344.3
